Id_cliente;venta_total;costo_unitario;cant_unidades;filial_id;dia_id;id;nota;atencion_amable;nivel_2;rango_edad;codigo_del_vendedor;comuna;region;dia_respuesta
a2823;11079;81650;1;140;2022-03-09 00:00:00.000000;671961;10;10;Locales;De 46 a 60 años;8835;las condes;Metropolitana;10-03-2022
a2824;78666;49516;1;;2021-06-17 00:00:00.000000;537310;2;;Ãltima Milla;De 46 a 60 años;4185;providencia;Metropolitana;19-06-2021
a2825;53408;15901;1;;2021-06-29 00:00:00.000000;543728;10;;Ãltima Milla;De 46 a 60 años;20315;santiago;Metropolitana;01-07-2021
a2825;87959;74505;1;642;2021-01-09 00:00:00.000000;464576;10;10;Locales;De 46 a 60 años;21592;santiago;Metropolitana;10-01-2021
a2825;43628;22152;1;;2021-10-15 00:00:00.000000;603465;10;;Ãltima Milla;De 46 a 60 años;1;las condes;Metropolitana;21-10-2021
a2825;15836;2962;1;;2022-10-01 00:00:00.000000;786385;0;;Ãltima Milla;De 46 a 60 años;1;las condes;Metropolitana;04-10-2022
a2826;71105;50627;1;198;2022-08-30 00:00:00.000000;773151;0;6;Locales;De 46 a 60 años;3148;huechuraba;Metropolitana;04-09-2022
a2827;123181;81685;1;62;2021-05-12 00:00:00.000000;512874;10;10;Locales;De 46 a 60 años;4861;lo barnechea;Metropolitana;13-05-2021
a2828;40974;75948;1;100;2022-03-01 00:00:00.000000;667197;5;10;Locales;De 46 a 60 años;2555;las condes;Metropolitana;02-03-2022
a2829;9599;2600;1;467;2021-11-07 00:00:00.000000;613202;10;10;Locales;De 46 a 60 años;5807;Ñuñoa;Metropolitana;10-11-2021
a2830;27517;11381;1;;2023-01-07 00:00:00.000000;839046;10;;Ãltima Milla;De 46 a 60 años;1;las condes;Metropolitana;08-01-2023
a2830;22349;8501;1;;2023-01-18 00:00:00.000000;844911;10;;Ãltima Milla;De 46 a 60 años;1;las condes;Metropolitana;19-01-2023
a2831;27454;14851;1;151;2021-09-25 00:00:00.000000;590892;8;9;Locales;De 46 a 60 años;3020;la florida;Metropolitana;27-09-2021
a2831;86185;26685;1;;2021-08-12 00:00:00.000000;571719;9;;Ãltima Milla;De 46 a 60 años;1;santiago;Metropolitana;18-08-2021
a2832;7739;9441;1;;2022-05-10 00:00:00.000000;706068;8;;Retiro en Tienda;De 46 a 60 años;19968;coyhaique;XI Aysen;11-05-2022
a2833;22298;13395;1;85;2022-10-12 00:00:00.000000;792893;3;6;Locales;De 46 a 60 años;20662;las condes;Metropolitana;14-10-2022
a2834;13178;8291;1;164;2022-01-07 00:00:00.000000;644075;10;10;Locales;De 46 a 60 años;15215;ñuñoa;Metropolitana;13-01-2022
a2834;17431;3752;1;164;2022-06-27 00:00:00.000000;735778;10;10;Locales;De 46 a 60 años;14891;ñuñoa;Metropolitana;28-06-2022
a2835;34980;2391;1;574;2023-01-03 00:00:00.000000;836843;8;8;Locales;De 46 a 60 años;23430;quilicura;Metropolitana;04-01-2023
a2836;19999;12559;1;119;2021-11-17 00:00:00.000000;619592;9;9;Locales;De 46 a 60 años;22854;san bernardo;Metropolitana;22-11-2021
a2836;39892;26633;1;119;2022-07-17 00:00:00.000000;747682;9;9;Locales;De 46 a 60 años;17618;san bernardo;Metropolitana;19-07-2022
a2836;75184;47445;1;;2021-08-27 00:00:00.000000;576581;9;;Retiro en Tienda;De 46 a 60 años;1539;san bernardo;Metropolitana;29-08-2021
a2836;51699;32606;1;200;2022-05-11 00:00:00.000000;709331;9;9;Locales;De 46 a 60 años;8538;santiago;Metropolitana;16-05-2022
a2837;87116;42990;1;136;2021-06-25 00:00:00.000000;543513;10;10;Locales;De 46 a 60 años;17307;Ñuñoa;Metropolitana;30-06-2021
a2838;30881;19345;1;182;2022-03-10 00:00:00.000000;672695;9;9;Locales;De 46 a 60 años;17817;san miguel;Metropolitana;12-03-2022
a2839;12989;4401;1;;2022-01-27 00:00:00.000000;654396;4;;Última Milla;De 46 a 60 años;1;san bernardo;Metropolitana;04-02-2022
a2839;2141;1381;1;617;2022-05-18 00:00:00.000000;712977;10;10;Locales;De 46 a 60 años;25431;macul;Metropolitana;24-05-2022
a2840;51316;32380;1;322;2021-04-05 00:00:00.000000;491532;9;10;Locales;De 46 a 60 años;21965;arica;XV Arica y Parinacota;06-04-2021
a2841;37167;26136;1;648;2022-10-23 00:00:00.000000;798428;10;10;Locales;De 46 a 60 años;23140;las condes;Metropolitana;24-10-2022
a2842;62159;46783;1;119;2021-10-05 00:00:00.000000;595133;10;10;Locales;De 46 a 60 años;13794;san bernardo;Metropolitana;08-10-2021
a2843;43904;21453;1;183;2022-11-07 00:00:00.000000;806443;7;10;Locales;De 46 a 60 años;13885;la reina;Metropolitana;09-11-2022
a2844;83714;61003;1;172;2022-05-16 00:00:00.000000;709924;7;8;Locales;De 46 a 60 años;24112;san bernardo;Metropolitana;17-05-2022
a2845;28798;20559;1;;2021-12-10 00:00:00.000000;628348;7;;Dermocoaching;De 46 a 60 años;13759;huechuraba;Metropolitana;11-12-2021
a2845;11599;18268;1;114;2021-08-25 00:00:00.000000;575604;4;8;Locales;De 46 a 60 años;13759;huechuraba;Metropolitana;26-08-2021
a2846;46299;26932;1;40;2022-10-12 00:00:00.000000;795016;9;10;Locales;De 46 a 60 años;2095;villa alemana;V Valparaiso;18-10-2022
a2846;11998;7780;1;40;2023-03-16 00:00:00.000000;876256;10;10;Locales;De 46 a 60 años;18885;villa alemana;V Valparaiso;21-03-2023
a2846;139567;99599;1;47;2023-02-16 00:00:00.000000;859608;8;9;Locales;De 46 a 60 años;26295;quilpue;V Valparaiso;17-02-2023
a2847;54030;93320;1;293;2022-07-20 00:00:00.000000;751898;10;10;Locales;De 46 a 60 años;25294;villarrica;IX La Araucania;25-07-2022
a2847;67800;164540;1;293;2023-01-28 00:00:00.000000;850834;10;10;Locales;De 46 a 60 años;25294;villarrica;IX La Araucania;31-01-2023
a2848;6686;2513;1;607;2022-01-25 00:00:00.000000;650595;2;5;Locales;De 46 a 60 años;3030;las condes;Metropolitana;26-01-2022
a2849;51869;34007;1;460;2021-08-24 00:00:00.000000;576353;9;10;Locales;De 46 a 60 años;13468;las condes;Metropolitana;29-08-2021
a2850;8489;5323;1;351;2022-06-06 00:00:00.000000;722658;10;10;Locales;De 46 a 60 años;10418;vallenar;III Atacama;07-06-2022
a2851;36167;25641;1;479;2022-02-19 00:00:00.000000;662256;10;10;Locales;De 46 a 60 años;13989;colina;Metropolitana;21-02-2022
a2852;6248;22103;1;17;2021-04-08 00:00:00.000000;493652;10;10;Locales;De 46 a 60 años;5850;rancagua;VI O'Higgins;09-04-2021
a2852;6248;22209;1;17;2021-07-09 00:00:00.000000;550019;10;10;Locales;De 46 a 60 años;9149;rancagua;VI O'Higgins;10-07-2021
a2853;1463;5736;1;594;2022-09-07 00:00:00.000000;775856;10;10;Locales;De 46 a 60 años;8858;coquimbo;IV Coquimbo;09-09-2022
a2854;32680;39030;1;64;2022-11-12 00:00:00.000000;809506;9;10;Locales;De 36 a 45 años;4185;providencia;Metropolitana;14-11-2022
a2855;15359;10924;1;396;2021-09-13 00:00:00.000000;586694;10;10;Locales;De 36 a 45 años;3839;concepcion;VIII Biobio;18-09-2021
a2855;33850;18754;1;;2021-05-31 00:00:00.000000;526930;9;;Compra Online Despac;De 36 a 45 años;1;san bernardo;Metropolitana;05-06-2021
a2856;154897;81585;1;488;2022-01-11 00:00:00.000000;643488;10;10;Locales;De 36 a 45 años;20831;valparaiso;V Valparaiso;12-01-2022
a2856;127979;143175;1;488;2022-05-06 00:00:00.000000;703194;10;10;Locales;De 36 a 45 años;8726;valparaiso;V Valparaiso;07-05-2022
a2857;14178;8496;1;178;2021-09-09 00:00:00.000000;582720;9;10;Locales;De 46 a 60 años;18413;la cisterna;Metropolitana;10-09-2021
a2857;31844;18763;1;178;2022-07-04 00:00:00.000000;740001;9;10;Locales;De 46 a 60 años;24323;la cisterna;Metropolitana;05-07-2022
a2857;58912;29352;1;178;2022-02-02 00:00:00.000000;654067;9;10;Locales;De 46 a 60 años;17953;la cisterna;Metropolitana;04-02-2022
a2857;22766;15785;1;178;2022-08-04 00:00:00.000000;761100;10;10;Locales;De 46 a 60 años;3499;la cisterna;Metropolitana;09-08-2022
a2857;24083;11844;1;643;2021-02-11 00:00:00.000000;475339;9;9;Locales;De 46 a 60 años;23642;concepcion;VIII Biobio;12-02-2021
a2858;5554;2290;1;619;2022-04-09 00:00:00.000000;689364;10;10;Locales;De 46 a 60 años;5307;arica;XV Arica y Parinacota;10-04-2022
a2859;15228;11103;1;297;2023-01-05 00:00:00.000000;837886;5;10;Locales;De 46 a 60 años;832;villa alemana;V Valparaiso;06-01-2023
a2859;83380;43123;1;595;2022-03-11 00:00:00.000000;672789;10;10;Locales;De 46 a 60 años;3222;quilpue;V Valparaiso;12-03-2022
a2860;4639;2225;1;20;2023-02-09 00:00:00.000000;856183;10;10;Locales;De 46 a 60 años;5010;san fernando;VI O'Higgins;10-02-2023
a2860;13898;11453;1;593;2021-02-16 00:00:00.000000;477150;10;10;Locales;De 46 a 60 años;1323;san fernando;VI O'Higgins;18-02-2021
a2861;23899;12239;1;;2022-04-07 00:00:00.000000;690641;7;;Dermocoaching;De 46 a 60 años;5222;ovalle;IV Coquimbo;12-04-2022
a2862;14630;15575;1;47;2021-02-24 00:00:00.000000;479447;10;10;Locales;De 46 a 60 años;17662;quilpue;V Valparaiso;25-02-2021
a2862;55839;36126;1;47;2022-12-07 00:00:00.000000;823261;10;10;Locales;De 46 a 60 años;14044;quilpue;V Valparaiso;08-12-2022
a2862;88909;79250;1;595;2023-01-11 00:00:00.000000;841147;10;10;Locales;De 46 a 60 años;19747;quilpue;V Valparaiso;12-01-2023
a2862;25252;15011;1;719;2022-12-19 00:00:00.000000;829766;10;10;Locales;De 46 a 60 años;31728;quilpue;V Valparaiso;20-12-2022
a2863;38400;19515;1;620;2023-01-13 00:00:00.000000;842309;10;10;Locales;De 46 a 60 años;23670;antofagasta;II Antofagasta;14-01-2023
a2864;91266;71033;1;247;2022-09-03 00:00:00.000000;773372;10;10;Locales;De 46 a 60 años;12864;valdivia;XIV Los Rios;05-09-2022
a2864;7201;2606;1;247;2022-06-27 00:00:00.000000;738341;10;10;Locales;De 46 a 60 años;4785;valdivia;XIV Los Rios;02-07-2022
a2865;19221;11647;1;347;2022-11-21 00:00:00.000000;814266;10;10;Locales;De 60 años y mÃ¡s;4787;los angeles;VIII Biobio;22-11-2022
a2865;11249;7895;1;347;2022-05-03 00:00:00.000000;702653;10;10;Locales;De 46 a 60 años;2397;los angeles;VIII Biobio;04-05-2022
a2866;1547;5145;1;107;2021-05-18 00:00:00.000000;516947;10;10;Locales;De 46 a 60 años;5326;maipu;Metropolitana;20-05-2021
a2867;41892;26916;1;;2021-03-12 00:00:00.000000;486850;10;;Retiro en Tienda;De 46 a 60 años;2119;coronel;VIII Biobio;21-03-2021
a2868;68282;39613;1;90;2022-11-04 00:00:00.000000;807107;7;7;Locales;De 46 a 60 años;431;santa cruz;VI O'Higgins;09-11-2022
